strategy,seed,epoch,toxicity,quality_gap,welfare,rho_a,mean_p,honest_p,opp_p
fixed_0.4,0,5,0.22770820082344823,0.47727656025134885,39.53079886302923,0.4,0.6657568526918757,0.7264638250778828,0.5913931940231573
fixed_0.4,0,6,0.24236287910387475,0.4529063316957907,38.65495162945848,0.4,0.6557331962645724,0.7496746263467026,0.5848931934231795
fixed_0.4,0,7,0.23385517878325407,0.4619988282652856,38.4733283546577,0.4,0.6544951043859686,0.7431143997923303,0.6005338117449235
fixed_0.4,0,8,0.24043845808519038,0.45648306564032115,37.820432816673375,0.4,0.6617437421347407,0.738499924858105,0.61656403208053
fixed_0.4,0,9,0.231320095077037,0.46685422759112866,33.565387133694905,0.4,0.6364045404388098,0.7190121127822474,0.5582030483770234
fixed_0.4,0,10,0.2314513131605448,0.4736212837272512,39.68802760727893,0.4,0.6670584117550442,0.7675318403084994,0.5676658225261207
fixed_0.4,0,11,0.2307170581162924,0.47622293321366027,37.15479200221529,0.4,0.6462586841368453,0.7006216084217918,0.5903322371545627
fixed_0.4,0,12,0.23736201653583147,0.4608917344155674,38.22522938574923,0.4,0.6512558143137397,0.7203454481278446,0.6295717708112302
fixed_0.4,0,13,0.235970216619208,0.453812096261297,46.441046086338766,0.4,0.6951475901982738,0.7617829974896645,0.6590815550868588
fixed_0.4,0,14,0.2370943341572559,0.46149396716998436,42.343943498105794,0.4,0.6667610893489974,0.7454697892303573,0.6266896773391647
fixed_0.4,0,15,0.23137445499700843,0.46989344381287695,35.30666359983871,0.4,0.6601885964307892,0.7184781247128851,0.5913061104416838
fixed_0.4,0,16,0.2250985263568573,0.4824277565419458,41.94336877180875,0.4,0.6867656335056718,0.7634129762804372,0.5609433084450128
fixed_0.4,0,17,0.23364676717474328,0.4685881577920226,48.785566169221866,0.4,0.6882552065265862,0.750623944918642,0.6354698928450643
fixed_0.4,0,18,0.21972238793955,0.4829730787847689,48.56713400899204,0.4,0.6983446790523196,0.7542678196585905,0.6049837823155182
fixed_0.4,0,19,0.23159466074225551,0.4677069052713108,54.606255644032856,0.4,0.7099419760988306,0.7637483822098047,0.6831716764532082
fixed_0.4,0,20,0.23213947480185487,0.47080757492396785,31.543831989088666,0.4,0.6456316355544227,0.7506933316332262,0.48262921847349305
fixed_0.4,0,21,0.22354698279954605,0.4818090054504387,44.539337536077426,0.4,0.6720610660195255,0.7641407141920312,0.5590761481352181
fixed_0.4,0,22,0.2310160455976784,0.4689768696314446,45.41819732796883,0.4,0.6894253783041301,0.7663025824245165,0.6185517864121304
fixed_0.4,0,23,0.23382566879159714,0.46982599303846145,40.92484946998075,0.4,0.660463482774749,0.7494650908352072,0.5946807074109787
fixed_0.4,0,24,0.2477840918153377,0.4512505984611713,44.61150743014833,0.4,0.6770074751078003,0.7419362633000912,0.6761648023222616
fixed_0.4,0,25,0.22598514582032028,0.48065713175992847,44.34662606571854,0.4,0.6954458999496913,0.7365891939619575,0.6497052496590059
fixed_0.4,0,26,0.22505535128989335,0.4719357141377047,43.669092345179486,0.4,0.6822429905759148,0.7378327796350638,0.6181384436876853
fixed_0.4,0,27,0.22407774522817211,0.475314519581518,47.986672773938416,0.4,0.6848203051853703,0.7531403047287719,0.606492137722093
fixed_0.4,0,28,0.22939410775313354,0.4793421735963387,37.877597701231025,0.4,0.6692065862937948,0.7528506183782739,0.540071237471997
fixed_0.4,0,29,0.22886655975889025,0.47153016434398126,49.44743629494081,0.4,0.7037719881919696,0.7541057206464341,0.6447421618952716
fixed_0.4,0,30,0.2274777635649923,0.47042464691227065,38.452085426862226,0.4,0.673009330357412,0.7428988525430924,0.5918152849524382
fixed_0.4,0,31,0.2274394857752819,0.47574344469142876,44.146006556827174,0.4,0.6833586183450752,0.7677058409565837,0.6101660616916103
fixed_0.4,0,32,0.2262326558605253,0.4751200496473538,42.20509397472138,0.4,0.6761980482297503,0.7572030888041286,0.5771889023749408
fixed_0.4,0,33,0.22734793327240163,0.4778618404681011,41.600145361581376,0.4,0.6611509706183748,0.7174757434622058,0.5962358073014103
fixed_0.4,0,34,0.2306555812236386,0.4708747189039437,40.72115322257675,0.4,0.6594736510321079,0.7444021547270805,0.5906201144209994
fixed_0.4,0,35,0.22146865350732062,0.4772028901826123,41.96453976111753,0.4,0.698997531462244,0.720111946225682,0.6929951716495445
fixed_0.4,0,36,0.22602385300968741,0.4817355515049811,52.63234316176679,0.4,0.7017158142645654,0.7694021776132433,0.647631446246996
fixed_0.4,0,37,0.2511148363146516,0.4548022069395605,33.54121329880925,0.4,0.6351846119504583,0.695482352604175,0.5995164513046154
fixed_0.4,0,38,0.22094928052315474,0.4806349893765393,52.10230681452915,0.4,0.7282143263697113,0.7782395410785448,0.6655905224537119
fixed_0.4,0,39,0.23401641758129096,0.4682760352835361,33.46456007581144,0.4,0.6447335375685077,0.693083293760454,0.5972381427583948
fixed_0.4,1,0,0.23697627201585209,0.46306059993815707,51.485575875463965,0.4,0.7134100922764882,0.7579317785381596,0.7317110818480379
fixed_0.4,1,1,0.2266663700634822,0.4807765940615635,36.72976931852405,0.4,0.653139481421127,0.7253101216074153,0.5284377917127853
fixed_0.4,1,2,0.23997581610388588,0.4541569652734318,42.599498918041746,0.4,0.6789247258115727,0.736088424664219,0.6553489060957475
fixed_0.4,1,3,0.23882149410148215,0.46145824070282115,41.416021654403295,0.4,0.6746550857667389,0.716390608609706,0.7082195356690807
fixed_0.4,1,4,0.22432685425027027,0.4826980520070575,43.032722111956765,0.4,0.6670660840481417,0.7040535275381644,0.615378470284162
fixed_0.4,1,5,0.22489627293020376,0.4753718717657089,48.696026326924596,0.4,0.7156822430990827,0.7644158257800782,0.6359551290026252
fixed_0.4,1,6,0.23102883662795645,0.4717340896938315,44.68601666647573,0.4,0.6746243454332773,0.7374179619421808,0.6018689714009646
fixed_0.4,1,7,0.23085218821449208,0.4725857288762716,28.45000348412042,0.4,0.6328250053788912,0.7125494517104074,0.4921265614727619
fixed_0.4,1,8,0.2386568375567548,0.4560144127703572,42.8642568085094,0.4,0.6911870989401133,0.7331314824077129,0.6971846642215938
fixed_0.4,1,9,0.23198235098476083,0.47346614846466467,38.46800711495115,0.4,0.662333240875805,0.7542342980281869,0.5376408234553789
fixed_0.4,1,10,0.2319902400885649,0.4716839412930587,36.42762233203989,0.4,0.6543002383497157,0.7568290365974275,0.5257089878902352
fixed_0.4,1,11,0.23106314279439227,0.4702826657496235,38.19574564163117,0.4,0.6513661907682019,0.7265266269311073,0.5900521720062294
fixed_0.4,1,12,0.23943174256754898,0.4643669945994701,34.77103173283312,0.4,0.640606783827588,0.7238290883980071,0.5928896201086209
fixed_0.4,1,13,0.24273311273431386,0.4568881882639846,44.41648364580371,0.4,0.6879177872613313,0.7636212592376219,0.6594520573750705
fixed_0.4,1,14,0.2429751670121891,0.45645313956704736,39.1427957553449,0.4,0.6673643948585694,0.7381236605486499,0.6320632292754992
fixed_0.4,1,15,0.23764677313129684,0.4556206985263662,37.173004078150655,0.4,0.6703528935124177,0.739691303129002,0.5929091992041943
fixed_0.4,1,16,0.22084695105027607,0.4865153459161024,42.69048051961792,0.4,0.6748997605391306,0.7420767106497688,0.5911455305688038
fixed_0.4,1,17,0.2328392247858471,0.4637062892719461,39.27715381547766,0.4,0.6550984219734326,0.717723120512788,0.6387878057291707
fixed_0.4,1,18,0.21973814336333308,0.4827546994665063,53.39629535392029,0.4,0.7156072093866884,0.756495870311766,0.6394044614766087
fixed_0.4,1,19,0.22339263595097417,0.47337629673690734,57.70100923413545,0.4,0.7174353269569125,0.7520794935890908,0.7082687693847444
fixed_0.4,1,20,0.23314585125107393,0.4606026616848879,42.73911409991115,0.4,0.6708952608979077,0.7549031722430357,0.5900942424646182
fixed_0.4,1,21,0.22267484457071593,0.4845383436686374,43.712813441407626,0.4,0.6934627497943276,0.7467210796098516,0.597908181955377
fixed_0.4,1,22,0.23121581790304965,0.4644829074445498,47.55402469310952,0.4,0.698282312216974,0.7598072576395158,0.6348515682432594
fixed_0.4,1,23,0.22937096597747703,0.47823982261629167,33.51945775057456,0.4,0.6510690783684502,0.71598660062434,0.5402371231151356
fixed_0.4,1,24,0.22982077690967187,0.4716547486755696,40.89865491970823,0.4,0.6691103483741346,0.7356690061563875,0.5741899269316523
fixed_0.4,1,25,0.23077137630217576,0.4701651336319019,40.543802757655165,0.4,0.6684789522052739,0.7426735717378895,0.5702415463433501
fixed_0.4,1,26,0.2267576800635686,0.477668030846298,39.546686008979556,0.4,0.6767901214001597,0.7503515246025168,0.5469676301708003
fixed_0.4,1,27,0.22826011910636324,0.4792765222770512,48.17231489209583,0.4,0.6838725184761774,0.7515737204338707,0.6318604635162239
fixed_0.4,1,28,0.21958782490100634,0.4834041895349168,38.72561751403633,0.4,0.6735054793364639,0.7388770520007646,0.543841909972345
fixed_0.4,1,29,0.22635636452818697,0.4827151568714704,32.224366094292336,0.4,0.6357250192228214,0.7423006061096604,0.4873390471626104
fixed_0.4,1,30,0.23617093466603245,0.4709892896137491,36.28474654267645,0.4,0.6641967156079822,0.7275936371635414,0.5914397628539446
fixed_0.4,1,31,0.22640448257209772,0.4693575309982008,50.88994157933265,0.4,0.6953692622615354,0.7570911066740387,0.6302427531516875
fixed_0.4,1,32,0.22964937547078618,0.4699624725723913,42.65134431695396,0.4,0.6780365674167799,0.7261833721244343,0.6556931299487723
fixed_0.4,1,33,0.24773163196178513,0.45829418111079234,36.989092281079365,0.4,0.6685415464891278,0.7362502233851064,0.6514202150892112
fixed_0.4,1,34,0.22679887921728448,0.4750905473084793,48.19700523131182,0.4,0.6968472828224243,0.7141304928624765,0.7210418409144831
fixed_0.4,1,35,0.22699948968230674,0.4693181781963574,37.10525076485831,0.4,0.6692089901396526,0.7487642053970041,0.5411410887752598
fixed_0.4,1,36,0.23060215322743613,0.47628291064413375,38.56554450373515,0.4,0.6630846970752126,0.7706366157446953,0.5343417582043206
fixed_0.4,1,37,0.2362115627261093,0.46645657642795785,21.31722766840498,0.4,0.6131618344690294,0.6405462506183555,0.5606395911341887
fixed_0.4,1,38,0.24089103240333906,0.45721813720107074,34.30620195326142,0.4,0.6488867380928314,0.7115217331588362,0.6242189496077234
fixed_0.4,1,39,0.23294395394224643,0.47221313501619916,49.5507439778298,0.4,0.6922889663468553,0.7814224903692522,0.6296705086156426
fixed_0.4,2,0,0.23760301649904517,0.4651954242544198,40.98992317885222,0.4,0.6616046415791639,0.7465212336098156,0.5939971504862304
fixed_0.4,2,1,0.23033869117491002,0.47036554424569915,41.9345332751825,0.4,0.688251887705642,0.758793128385547,0.6019109343799148
fixed_0.4,2,2,0.24079549279926316,0.45796053016256083,48.0289561085553,0.4,0.686694089924998,0.7468077325768238,0.6653621363848189
fixed_0.4,2,3,0.23949166344810152,0.45855674636923244,37.24763289967897,0.4,0.6581519199516234,0.7297086222192013,0.614050408003673
fixed_0.4,2,4,0.23189794786545181,0.4630182611091365,35.25315005610852,0.4,0.6446305158387785,0.7488283830680563,0.5401211692686816
fixed_0.4,2,5,0.21059492514548375,0.49221878991768775,49.92126806005928,0.4,0.7015088623692148,0.7563950738902985,0.5903648126340081
fixed_0.4,2,6,0.2452028838312954,0.4636745175163033,32.975660582339486,0.4,0.6430184378388815,0.7553678530493988,0.5729892937593183
fixed_0.4,2,7,0.23320762211145787,0.4710316544227987,39.36313757654868,0.4,0.6762093674226193,0.7459546345992676,0.5944555436398931
fixed_0.4,2,8,0.22594056969413964,0.4797040717837444,35.509048381597886,0.4,0.6498503402904265,0.729242115511289,0.5321837283808962
fixed_0.4,2,9,0.23565406485784468,0.46862797732849376,42.2873577036155,0.4,0.6667151065320525,0.739206990593318,0.6277333691524146
fixed_0.4,2,10,0.22391163680220036,0.4795069484490559,48.95121254043698,0.4,0.6990247464827728,0.7526374033667611,0.6217249449515343
fixed_0.4,2,11,0.24062919918476203,0.45980193556635546,42.8016877301178,0.4,0.6674104137019669,0.7323368923138172,0.6280046752823071
fixed_0.4,2,12,0.23139556314543244,0.47457873435518916,34.16160448074059,0.4,0.6457224431375989,0.7336777323168506,0.5282775776516176
fixed_0.4,2,13,0.22283559876345133,0.47472963491908904,47.6707235253889,0.4,0.6966299095984889,0.7405759734320809,0.6591242553270863
fixed_0.4,2,14,0.22849288109739896,0.47442857648283604,42.21830411074865,0.4,0.6647606891939629,0.7541360398608985,0.5556383110131415
fixed_0.4,2,15,0.21996969460195356,0.4785599832711675,52.62211461303334,0.4,0.7002703081861852,0.764811617801842,0.6296244568766124
fixed_0.4,2,16,0.2418431042129395,0.4655573557673058,37.368720486473514,0.4,0.6805640031591763,0.7357537347801633,0.6259494964818332
fixed_0.4,2,17,0.23389429734521913,0.4667400355146517,42.588052022118816,0.4,0.6785919459957837,0.764414608100736,0.5681637245613276
fixed_0.4,2,18,0.22960973525840725,0.47061810518321345,41.193626522949565,0.4,0.6844119570638902,0.7256169973385949,0.6507818074466853
fixed_0.4,2,19,0.22930146624208658,0.47745403202091663,35.226516959282144,0.4,0.6470720433239261,0.706396532495804,0.570809435100208
fixed_0.4,2,20,0.22342560763207844,0.4750553447653091,47.982417605930124,0.4,0.6855221179545707,0.7381553970787815,0.6460853892565038
fixed_0.4,2,21,0.22343813056540326,0.46820535283374726,49.89369848731148,0.4,0.7180362003303783,0.7429948240945311,0.717843579893313
fixed_0.4,2,22,0.23630549452143193,0.4619280655515365,41.99674565676447,0.4,0.6674594918219979,0.7565510025553708,0.5983947026239076
fixed_0.4,2,23,0.2352265788321687,0.46524989660434934,41.592416218517656,0.4,0.6733850486205484,0.7348558507190743,0.6225645910433885
fixed_0.4,2,24,0.2275204805882882,0.4720130157569121,39.81163183474869,0.4,0.6671194712516868,0.7487966892228455,0.5754260042742814
fixed_0.4,2,25,0.2440055999448087,0.45644154906027723,31.935582725026435,0.4,0.6378086418163695,0.6701257051048376,0.6550519469177153
fixed_0.4,2,26,0.23722896802383328,0.4617134139789578,49.81469626797009,0.4,0.693514019879323,0.7514352941850865,0.6821589362462456
fixed_0.4,2,27,0.23641113023756627,0.46632710571511937,40.62365119642385,0.4,0.6586652709765318,0.735060755793132,0.6292062824678423
fixed_0.4,2,28,0.23697954371955662,0.46760724754982247,37.78507189718317,0.4,0.6500153714559029,0.7340106347616291,0.572232695271253
fixed_0.4,2,29,0.23594031089636067,0.46693295627568054,39.44650192528618,0.4,0.6551086659726473,0.732873482326529,0.5960908497534677
fixed_0.4,2,30,0.23275341065304797,0.46419682113530775,41.61091763810835,0.4,0.6760650709096595,0.7614320263925023,0.5735476427721067
fixed_0.4,2,31,0.22723618112301058,0.4720543285578128,37.42622705256769,0.4,0.6683671885228577,0.7283112789802424,0.613237920653093
fixed_0.4,2,32,0.22425055066184296,0.48143905938941045,42.7589339599179,0.4,0.6634136688139612,0.7231706883680887,0.6031735735445067
fixed_0.4,2,33,0.21900099244842783,0.4807591152137703,44.8941267933689,0.4,0.7318304616774366,0.7684061373033855,0.6957678161148388
fixed_0.4,2,34,0.23304514924971176,0.4723820976208192,43.349181692808656,0.4,0.668541913745951,0.7521650270716718,0.5885163977440017
fixed_0.4,2,35,0.23954310622449998,0.45497177388803134,45.72703794732555,0.4,0.6913986780960667,0.7471324105369,0.6695405740077063
fixed_0.4,2,36,0.2147623772783596,0.4880187405020088,49.78552764286327,0.4,0.7148503043800045,0.7538292603789459,0.6478208866665134
fixed_0.4,2,37,0.21631643829103855,0.47887603633681375,48.91858770030711,0.4,0.7146149026219211,0.7548036589336747,0.6702649008459884
fixed_0.4,2,38,0.23349186640779546,0.4660960964674576,43.065809503230916,0.4,0.6694047801614842,0.7546865794549847,0.5944250964199461
fixed_0.4,2,39,0.23138922507490223,0.4688278973685317,43.76561704579627,0.4,0.6709382963066537,0.7477738996939391,0.594325299701523
fixed_0.4,3,0,0.2270075450774579,0.4710969296788464,40.72391114841127,0.4,0.682396891522764,0.7399150289504429,0.6596914735770322
fixed_0.4,3,1,0.23310197631612634,0.48022072094347157,41.11854818354206,0.4,0.683782898905196,0.737449254130478,0.6125965025269684
fixed_0.4,3,2,0.22969229874725644,0.45971765839284995,38.32477583411799,0.4,0.6635875305544034,0.7332153331057122,0.6545550081415847
fixed_0.4,3,3,0.22251850333702727,0.4738423912244447,58.54287318340021,0.4,0.7221998843534542,0.737233029041444,0.7281752655691616
fixed_0.4,3,4,0.2222238067022656,0.4734015552539966,43.055267657300156,0.4,0.6673158304051352,0.7374043334079903,0.5640827729180995
fixed_0.4,3,5,0.2383667561211649,0.4581400172656536,42.629047293219536,0.4,0.6700052404257043,0.7539786556044538,0.6064568763100414
fixed_0.4,3,6,0.2286311478213544,0.47558922225906053,41.36182673079295,0.4,0.6844823596505479,0.7320848140753046,0.6455571330309041
fixed_0.4,3,7,0.23530195665875897,0.4541729540538225,45.698395348712054,0.4,0.6917059614397338,0.7474866339650831,0.6650432229760136
fixed_0.4,3,8,0.22983950145361626,0.47959994141407036,31.839049665651626,0.4,0.6331319438566493,0.7033401006255345,0.5305028355885598
fixed_0.4,3,9,0.23737996626791077,0.46933962969657506,34.97709802995779,0.4,0.6494756587159507,0.7474677213730647,0.5329068142770629
fixed_0.4,3,10,0.21930954424919383,0.48366314982076963,53.90553378572871,0.4,0.7159141410426674,0.7542431334805377,0.6947902370018431
fixed_0.4,3,11,0.22436860500848282,0.48166269532010403,44.50373553498011,0.4,0.6968980697949617,0.7711093971837601,0.5896146737386823
fixed_0.4,3,12,0.22678938611338217,0.474763025122999,37.00183848926707,0.4,0.6682149448690315,0.7357947325000241,0.5429671439965352
fixed_0.4,3,13,0.21683770452237638,0.49508455409400426,46.27004802307508,0.4,0.7022350125968729,0.7763798588128963,0.5462563885122179
fixed_0.4,3,14,0.21972049909485505,0.4850888467304076,50.41114354188402,0.4,0.7066499438121366,0.7726456829853703,0.6360658359341498
fixed_0.4,3,15,0.23825899365018313,0.4544465838470594,39.32450798834139,0.4,0.6787171112239118,0.7373408758439925,0.6460567812364468
fixed_0.4,3,16,0.23471012360242383,0.465683395899557,46.455259120946266,0.4,0.6799145871493241,0.7468338909682426,0.6619013277996458
fixed_0.4,3,17,0.24869968481029547,0.44946119483965247,35.585027441351656,0.4,0.654987202009779,0.745154235799802,0.6148410250288909
fixed_0.4,3,18,0.23275998204262174,0.4650587085958695,51.693470815152004,0.4,0.7013567009062968,0.7798738726782538,0.6386529219359893
fixed_0.4,3,19,0.2337902649820004,0.46338494210433034,46.08530590769404,0.4,0.6917371550369465,0.72966204753219,0.7348625866308044
fixed_0.4,3,20,0.23728418133197032,0.4595559570404791,48.6516449439634,0.4,0.6899527921366205,0.7524299748066876,0.6725288821677444
fixed_0.4,3,21,0.22878030493831594,0.47012656571109845,41.979055515902736,0.4,0.674675846746012,0.7089740635608431,0.6667656081633669
fixed_0.4,3,22,0.2276741382294526,0.47412394557007276,41.65337868587028,0.4,0.6749611229481217,0.7646332594492079,0.5443425525877345
fixed_0.4,3,23,0.23290312670098512,0.4635095328392498,40.81890146403186,0.4,0.6628072284101837,0.72153292503494,0.6118747163215547
fixed_0.4,3,24,0.24117449577106528,0.45676579904435005,35.501596015493014,0.4,0.6527905865936392,0.6811183964691458,0.6703533314627231
fixed_0.4,3,25,0.23144512007333803,0.4704283961046763,43.175318415823135,0.4,0.6803495556570353,0.7440385877225916,0.6489917274529463
fixed_0.4,3,26,0.23311094745719563,0.46924789400661127,42.39252409726946,0.4,0.6652186755080386,0.6901359619590498,0.6715093600132201
fixed_0.4,3,27,0.22150485828311894,0.4767721496950573,42.97966698068767,0.4,0.7039994933270283,0.7490440987511283,0.6252580158333417
fixed_0.4,3,28,0.24045422945253034,0.4655678325595273,40.24780947796194,0.4,0.6586727401595721,0.727220378556903,0.627603244846687
fixed_0.4,3,29,0.23353304027277175,0.4592109924008323,37.82127381978026,0.4,0.6737416631847525,0.7381232354103435,0.6176076411483383
fixed_0.4,3,30,0.22870093679711276,0.4677668623536032,46.137318603248545,0.4,0.6919457561964724,0.7588440902427789,0.622012211941996
fixed_0.4,3,31,0.24797715812330132,0.44720558856422876,32.58891026902486,0.4,0.653121605944225,0.7242850610123099,0.6514359666286816
fixed_0.4,3,32,0.24166049912202817,0.4539806205567851,44.85210111198595,0.4,0.6894317281148884,0.7525554687422269,0.6728263382569405
fixed_0.4,3,33,0.23716790704464055,0.4622741998295037,43.26322024138121,0.4,0.6961579295184118,0.7729846346070747,0.5984594003160576
fixed_0.4,3,34,0.21533159243213965,0.48099555426011215,49.77902529188074,0.4,0.7030709474701627,0.7493916722229481,0.6447009184476665
fixed_0.4,3,35,0.22111250386142295,0.47693993647650934,54.85910163829242,0.4,0.7235283963689823,0.7773708627348441,0.6681581539674681
fixed_0.4,3,36,0.23340351272941273,0.46772444340126024,45.04937571025489,0.4,0.6872503763364449,0.7445642753657519,0.6766341136178926
fixed_0.4,3,37,0.23174762461920567,0.46934569565852496,37.79082845484145,0.4,0.6592971246029224,0.7401228696492342,0.5771662813501395
fixed_0.4,3,38,0.22434596915476704,0.47930464208107537,43.44706509343557,0.4,0.667810486376991,0.7191989841389774,0.6436743373216285
fixed_0.4,3,39,0.23245825297786793,0.4723584140632317,35.1808446961978,0.4,0.6494521435063242,0.701300780684989,0.573438508942291
fixed_0.4,4,0,0.23885397957628904,0.45909784975004625,37.871627559197876,0.4,0.6846297121320366,0.7410727250050514,0.622098435514639
fixed_0.4,4,1,0.23353622317122893,0.4682057525829446,36.757385243556755,0.4,0.645510624078177,0.7294759771993644,0.5597047723925609
fixed_0.4,4,2,0.22703082664171523,0.4764547285839302,46.66710342958546,0.4,0.6921420319020823,0.7253743650242608,0.6806056711425518
fixed_0.4,4,3,0.22595939178865435,0.48052578728920275,52.31066421276409,0.4,0.6979573585572219,0.7548562657834803,0.6326704722809238
fixed_0.4,4,4,0.2345437044078452,0.47037585899381473,42.3947283926298,0.4,0.6772608220308145,0.7673245343883195,0.5720157241309625
fixed_0.4,4,5,0.23293776128229982,0.4679349427333622,39.35210369654347,0.4,0.6770747497305152,0.7250116108198349,0.6444146375309971
fixed_0.4,4,6,0.22939259595642147,0.46699439162830864,46.88338096670857,0.4,0.6955547339604574,0.7687440091955724,0.6232629547621344
fixed_0.4,4,7,0.2342528323320407,0.47038237973520447,26.977116913214083,0.4,0.6255370352468888,0.7027587818259255,0.4899986728803049
fixed_0.4,4,8,0.2344701790661037,0.4704605078046102,47.96842895729601,0.4,0.6983211769618091,0.728858993183011,0.6866759126015102
fixed_0.4,4,9,0.23755078317322265,0.46858381316873665,41.02396690032432,0.4,0.6609227239735511,0.7241101067060476,0.6276838154068357
fixed_0.4,4,10,0.23661833305101376,0.46739406879856576,35.951801664363956,0.4,0.6507063110779034,0.7226572561292078,0.613706880503911
fixed_0.4,4,11,0.23461585906837928,0.4675861236364558,41.083203370722075,0.4,0.6601772631134182,0.7041241464956611,0.6645119935335083
fixed_0.4,4,12,0.2342590821020121,0.4700984937383854,54.55992988906354,0.4,0.7069786061806896,0.7370850485367852,0.7195297125289573
fixed_0.4,4,13,0.236427682167438,0.4585615308996173,42.93420577192276,0.4,0.6680386655618084,0.710896003099829,0.6573522926860622
fixed_0.4,4,14,0.23221552174331608,0.46717168243260665,43.49530618657847,0.4,0.6801897878005702,0.7436434275736707,0.6117978455927506
fixed_0.4,4,15,0.24136972618743002,0.4638400175607796,43.069742573136935,0.4,0.6697276037800872,0.7505587861700265,0.6307937216440807
fixed_0.4,4,16,0.23001194181465265,0.4671026927835957,42.73867150708893,0.4,0.6687824747489016,0.749448333638544,0.6060963376424006
fixed_0.4,4,17,0.22529179303508284,0.4838517541269048,42.39298426023616,0.4,0.6753457931709992,0.7641256268700849,0.5335969487898694
fixed_0.4,4,18,0.23989554747022854,0.4633050986120055,42.2711149746111,0.4,0.677371399206199,0.7560582587952164,0.6123809430959727
fixed_0.4,4,19,0.23465588049240726,0.4661902443324866,37.91058537005787,0.4,0.6612837971119483,0.7560759537536613,0.5279592441430236
fixed_0.4,4,20,0.23613083836089874,0.4583743973516134,43.90135065781581,0.4,0.6977574697133877,0.7608337698556977,0.6458788952690646
fixed_0.4,4,21,0.21893812514488303,0.4794596693267363,40.621886155320155,0.4,0.669758737332839,0.7349465273736472,0.5723773486618676
fixed_0.4,4,22,0.23589641311771273,0.4731316644551142,38.79290237299361,0.4,0.6627182302133343,0.7253091851975161,0.6221710077371547
fixed_0.4,4,23,0.24021806910191618,0.45839042459840934,39.7995301458128,0.4,0.669740954637682,0.7583486290927896,0.6165842730577213
fixed_0.4,4,24,0.23165209083175325,0.46898881552398536,38.58989528419287,0.4,0.6636629057030714,0.7351911896265698,0.5738908628618138
fixed_0.4,4,25,0.23820872242647265,0.4662438947738013,30.719218641024078,0.4,0.6327416281272074,0.7061883068858429,0.5365046943767664
fixed_0.4,4,26,0.2273478896088447,0.4800437786696718,46.44790961315919,0.4,0.6912161122239787,0.7614344578182151,0.58912824645903
fixed_0.4,4,27,0.21369197880894847,0.48136252477343566,45.38433075690743,0.4,0.6874567884250782,0.7396348390110412,0.6198321880904221
fixed_0.4,4,28,0.23618656708880825,0.47155280036685254,35.32751063188882,0.4,0.6501355256798969,0.7017982508230467,0.6235410325911197
fixed_0.4,4,29,0.23333582251738588,0.4634761571689545,52.116574822627086,0.4,0.7010050552170122,0.753192468132113,0.6802910427576802
fixed_0.4,4,30,0.22357107759398487,0.46735441744685846,57.30585332433547,0.4,0.7180096202251579,0.7439243626455602,0.7329152146549193
fixed_0.4,4,31,0.2346878733084181,0.46825786513181683,45.9843310684377,0.4,0.7022774140776835,0.7408466794145642,0.657141802126971
fixed_0.4,4,32,0.22524349195449048,0.4769879895737838,37.9303403119228,0.4,0.6692687795820765,0.7366683728543557,0.5936051529746145
fixed_0.4,4,33,0.23450776678772672,0.46479755015610275,37.559043048773994,0.4,0.6716388817384449,0.7553822210201345,0.5885511867984671
fixed_0.4,4,34,0.22078645330627422,0.4842984943717724,41.65251983878281,0.4,0.698497130965097,0.7620941669911836,0.5617251679747685
fixed_0.4,4,35,0.23022130859832646,0.4792684501136122,47.42465851383832,0.4,0.6819128088808447,0.7539223441639806,0.6066197608296867
fixed_0.4,4,36,0.2319900891261032,0.4752491005995952,39.37090583863589,0.4,0.6619275223472014,0.7023680650544295,0.6209958212465253
fixed_0.4,4,37,0.22427884074233662,0.48012481407672364,48.06843701420327,0.4,0.7110889727473353,0.7700221129673334,0.6444576564579921
fixed_0.4,4,38,0.22337912441303798,0.47510485608518094,50.74716405986732,0.4,0.6934775257720553,0.746576395515217,0.6665933207924513
fixed_0.4,4,39,0.22432369681942868,0.4803070816699249,42.16617132609824,0.4,0.6636046507909222,0.7465037158467829,0.5737684460239337
fixed_0.4,5,0,0.2305518357268277,0.47242911354445827,51.37170935606555,0.4,0.6985837972415037,0.7322455727997874,0.7053512700961061
fixed_0.4,5,1,0.2129481995074208,0.4858631625458504,57.25710320463706,0.4,0.7141723261107017,0.7527006511417974,0.6441345672988531
fixed_0.4,5,2,0.2354475150631119,0.46147853497683844,43.499537822228916,0.4,0.6722567779415204,0.7457155108537268,0.6151478443448889
fixed_0.4,5,3,0.22160468147152446,0.4717682421958056,51.947886635841506,0.4,0.7109998553576462,0.7534560811596882,0.6957951559451475
fixed_0.4,5,4,0.22511930425802731,0.47525376151691756,48.797463535762276,0.4,0.6985006269267539,0.7469704131734449,0.6600631427370279
fixed_0.4,5,5,0.23952277494442334,0.4592484661197013,42.72481032952492,0.4,0.6942394655190812,0.7553526828347583,0.6811813223763982
fixed_0.4,5,6,0.2340371671107067,0.47074551334957065,50.232979840036215,0.4,0.6953510058868577,0.7464795941235995,0.6830494972213709
fixed_0.4,5,7,0.23702568910614225,0.4662774465413759,41.13204037002655,0.4,0.6713840981803731,0.7045346086154921,0.6776919758669884
